Country,BCA,GGR,GGSB,GGX,GGXWDG,GGXWDN,LE,LP,LUR,NGAP_NPGDP,NGDP_R,NGDPRPC,NGSD_NGDP,NID_NGDP,PCPIE,TX_RPCH
Afghanistan,,,,,,,,,,,,,,,,
Albania,-0.295,60.956,,100.391,242.298,242.298,,3.148,14.9,,308.861,98104.503,10.575,16.948,74.466,-19.051
Algeria,3.45,926.668,,845.196,1942.11,1942.11,,29.045,27.961,,3645.235,125503.012,29.601,22.44,88.859,11.257
Angola,-0.884,0.747,,0.754,,,,14.752,,,416.617,28240.805,13.96,25.468,0.119,6.02
Antigua and Barbuda,-0.047,0.332,,0.332,1.599,,,0.07,,,1.803,25644.268,18.972,,93.969,4.659
Argentina,-12.118,67.937,-8.281,73.939,103.718,,,35.604,16.808,,532.565,14957.861,15.033,18.488,26.464,15.134
Armenia,-0.317,126.688,,,374.042,,,3.14,,,1069.509,340607.965,3.95,23.266,146.423,-5.334
Australia,-12.091,185.241,0.7,184.883,148.468,104.179,8.363,18.51,8.358,-0.052,946.2,51118.303,21.71,24.422,66.9,11.941
Austria,-5.099,93.263,-4.718,97.762,119.001,,3.056,7.965,4.367,-0.825,228.794,28724.922,23.898,26.323,88.69,11.028
Azerbaijan,-0.916,0.605,,0.656,0.394,,,7.838,,,4.478,571.357,11.124,34.235,107.092,29.626
Bahrain,-0.031,0.706,,0.889,0.423,-0.021,,0.589,,,4.824,8188.825,23.543,23.968,95.5,-1.51
Bangladesh,-0.666,196.136,,244.024,,,,124.945,,,2975.006,23810.461,22.23,22.218,71.382,24.671
Barbados,-0.035,1.65,,1.803,2.088,1.835,,0.266,14.55,,0.917,3446.073,13.725,15.107,94.904,9.08
Belarus,-0.859,,,2.047,,,,10.093,2.787,,61226.992,6066282.794,19.039,25.134,1.655,46.34
Belgium,13.842,110.977,-4.299,115.779,278.407,,3.967,10.17,9.217,-0.472,300.185,29516.07,25.996,22.295,71.671,9.994
Belize,-0.032,0.316,,0.352,,,,0.23,12.7,,1.305,5673.037,10.825,14.295,100.916,15.985
Benin,-0.159,238.165,,229.693,,,,6.361,,,1867.148,293516.688,12.877,19.889,70.51,38.688
Bhutan,0.018,4.657,,4.958,4.253,,,0.521,,,16.023,30754.81,22.899,33.28,460.047,-1.682
Bolivia,-0.553,10.41,,11.777,,,,7.827,,,20.677,2641.77,12.646,19.632,68.538,-2.11
Bosnia and Herzegovina,,,,,,,,3.756,35.303,,13.167,3505.566,,,97.51,
Botswana,0.721,,,7.252,,,,1.661,,,40.527,24405.885,38.335,24.052,79.941,23.85
Brazil,-30.852,314.161,0,367.515,,,,163.78,5.684,,761.919,4652.088,14.272,17.764,9.45E+12,12.394
Brunei Darussalam,1.212,2.843,,4.076,0,,,0.302,1.745,,15.496,51363.507,,91.249,94.441,-5.068
Bulgaria,1.534,,,29.8,,,,8.162,14.023,,43.601,5341.747,22.365,12.27,66.63,12.788
Burkina Faso,-0.223,279.307,,321.771,,,,10.7,,,1610.481,150512.223,16.092,25.186,74.6,-11.556
Burundi,0.006,57,,74.865,,,,6.19,,,970.063,156714.61,5.961,18.595,22.754,64.512
Cabo Verde,-0.03,13.967,,19.746,45.018,42.415,,0.418,25,,58.992,141277.663,22.768,35.383,95.062,0
Cambodia,0.045,881.96,,1259.754,3203.51,,,11.396,,,11017.686,966806.443,16.328,15.02,76.243,163.229
Cameroon,-0.582,,,,,,,14.305,,,5815.017,406497.853,18.199,15.13,158.3,14.277
Canada,-8.985,394.531,9.125,394.18,864.051,573.775,13.705,29.868,9.092,-1.64,1151.514,38553.997,19.909,21.286,90.567,8.598
Central African Republic,-0.025,72.99,,81.851,544.173,,,3.425,,,675.956,197374.848,4.796,7.318,99.592,27.118
Chad,-0.195,124.766,,158.902,,,,6.932,,,1661.236,239647.466,8.512,17.182,78.522,11.595
Chile,-3.66,8161.642,,7428.632,4593.961,-154.996,,14.796,6.108,,61503.081,4156715.7,22.984,27.543,61.144,11.2
China,36.963,865.114,-68.427,923.356,1632.461,,,1236.26,3.1,,11916.699,9639.315,39.75,35.908,79.837,
Colombia,-5.751,33373.688,,38066.131,43042.921,,,38.6,7.9,,287174.183,7439745.674,14.506,22.453,44.72,5.596
Comoros,-0.025,21.011,,23.076,112.701,112.701,,0.507,,,103.109,203259.461,-2.395,10.894,95.448,4.517
Costa Rica,-0.46,377.5,,465.482,896.651,,,3.657,5.7,,11629.276,3180422.821,14.729,18.22,23.39,8.256
Côte d'Ivoire,-0.155,1364.038,,1434.89,7961.374,,,14.938,,,10036.504,671873.719,17.95,19.257,93.556,4.439
Croatia,-2.487,59.115,,61.982,,,,4.572,9.906,,242.91,53130.03,15.228,29.098,66.53,7.6
Cyprus,-0.418,2.46,,2.864,4.478,,0.299,0.675,3.4,-1.391,10.603,15703.495,20.799,25.202,70.06,3.517
Czech Republic,-3.566,741.471,-67.309,809.704,237.199,,4.937,10.309,4.775,,2742.438,266020.133,26.583,32.371,79.6,7.62
Democratic Republic of the Congo,-0.2,0.504,,0.869,,,,48.924,,,5537.209,113180.593,50.836,51.531,1.2,-26.086
Denmark,2.279,627.016,-13.651,640.772,736.712,417.371,2.673,5.275,5.242,0.772,1537.6,291481.466,23.375,22.062,94.4,4.488
Djibouti,-0.007,27.778,,31.649,,,,0.587,,,65.209,111016.006,8.21,9.572,97.371,-0.428
Dominica,-0.04,0.219,,0.238,0.403,,,0.071,,,0.882,12381.181,11.665,21.79,78.702,6.056
Dominican Republic,-0.163,34.89,-2.856,38.097,38.824,38.824,,8.023,7.187,,845.841,105428.095,27.229,28.008,26.488,17.956
Ecuador,-0.592,4.95,,5.669,,,,11.987,7.828,,37.936,3164.887,15.543,18.014,10.508,6.986
Egypt,0.119,,,,,,,59.4,8.671,,818.613,13781.371,16.512,18.845,84.761,5.883
El Salvador,-0.098,1.566,,1.66,2.841,,,5.86,8,,6.869,1172.184,14.215,15.115,68.19,27.381
Equatorial Guinea,-0.144,55.114,,45.256,141.915,,,0.471,,,481.253,1021144.732,45.817,73.121,88.564,151.13
Eritrea,0.005,2.255,,2.489,,,,3.583,,,15.794,4407.614,-19.784,30.475,65.373,
Estonia,-0.563,1.752,,1.623,0.276,-0.014,0.62,1.406,9.634,4.865,9.324,6631.785,21.402,34.506,52.428,12.281
Ethiopia,-0.04,9.032,,10.017,45.895,41.023,,58.544,,,168.227,2873.503,10.034,13.393,95.21,20.669
Fiji,-0.06,0.801,,1.003,1.773,1.695,,0.793,4.183,,4.325,5453.75,,12.97,66.022,
Finland,6.363,59.356,-1.292,60.824,57.858,-8.04,2.162,5.132,12.642,-0.046,135.911,26481.396,26.227,21.713,73.07,14.029
France,54.072,653.645,-29.765,700.774,790,655.7,21.992,58.116,10.892,-2.321,1592.767,27406.678,23.045,19.348,76.25,12.895
FYR Macedonia,-0.297,63.705,,64.408,,,,1.983,36.104,,248.106,125092.993,12.935,,76.874,-11.038
Gabon,0.531,1029.829,,983.229,1888.526,,,1.119,,,3895.767,3480643.359,38.921,30.67,99.411,3.378
Georgia,-0.459,0.708,,1.026,,,,4.558,7.551,,5.569,1221.611,-59.155,17.837,100,39.54
Germany,-11.289,885.197,-45.423,940.796,1142.847,761.813,35.302,82.057,9.658,-1.014,2200.25,26813.554,22.275,22.783,77.6,12.264
Ghana,-1.002,0.203,,0.417,1.637,,,17.07,,,12.114,709.693,5.773,14.105,12.373,1.24
Greece,-5.331,47.572,-5.53,55.224,105.186,,3.788,10.629,10.3,-1.957,170.646,16054.339,18.722,22.441,77.106,23.103
Grenada,-0.069,0.229,,0.281,0.439,,,0.101,,,1.252,12384.78,12.738,30.349,74.952,8.647
Guatemala,-0.634,10.705,,11.518,,,,10.474,,,129.097,12325.51,12.816,16.645,43.89,5.528
Guinea,-0.24,603.716,,726.381,3874.31,,,8.296,,,5619.846,677377.312,14.661,21.011,141.3,-7.224
Guinea-Bissau,-0.018,41.486,,51.9,384.207,,,1.171,,,308.008,263115.167,8.017,11.224,68.187,115.636
Guyana,-0.103,43.343,,47.18,220.602,220.602,,0.734,,,244.661,333326.057,13.505,22.169,49.085,-2.854
Haiti,-0.012,5.425,,5.093,23.172,,,8.112,,,12.41,1529.866,24.176,24.529,32.569,22.177
Honduras,-0.17,14.862,,15.591,55,,,5.853,3.3,,98.464,16823.579,18.265,31.259,77.9,0.996
Hong Kong SAR,-7.729,281.226,26.801,194.36,,,3.164,6.517,2.202,,1256.749,192850.523,29.45,34.2,103.7,4.812
Hungary,-2.047,3876.534,,4364.824,5468.385,,,10.301,8.731,,16232.085,1575777.594,22.309,26.361,44.447,22.358
Iceland,-0.178,224.331,7.256,224.755,279.351,196.531,0.141,0.27,3.749,,739.33,2739537.71,18.929,21.277,101.7,5.6
India,-5.499,2620.068,-1100.218,3735.786,10663.665,,,973.438,,,33076.621,33979.194,24.273,25.572,40.628,13.939
Indonesia,-3.8,107814.9,,115655.1,,,,199.28,4.77,,4414970.1,22154654.34,24.959,32.227,21.283,13.4
Iraq,,,,,,,,,,,,,,,,
Ireland,1.947,27.652,,26.697,42.735,,1.38,3.664,10.1,-2.725,96.331,26289.059,24.419,22.241,70.433,17.57
Islamic Republic of Iran,2.213,61452,,68591,62139.12,50311.12,,60.994,11.897,,1144591.888,18765647.25,36.769,34.101,14.2,-13.101
Israel,-3.625,,,,,,2.194,5.824,9.525,,540.711,92849.168,21.361,24.526,68.589,9.133
Italy,36.732,508.004,-30.7,540.83,1236.201,1088.232,20.858,56.876,11.242,-2.25,1453.378,25553.286,22.23,19.269,84.1,5.046
Jamaica,-0.313,66.426,,86.389,,,,2.509,16.5,,676.591,269618.497,22.181,24.917,84.116,-1.753
Japan,95.154,155818,-21269.827,175627.8,570832.2,178215.3,65.569,126.011,3.4,1.475,474802.7,3767948.941,30.286,28.086,103.617,11.081
Jordan,0.029,1.62,,1.776,5.479,5.159,,4.506,14.4,,4.881,1083.12,26.131,25.728,66.436,6.799
Kazakhstan,-0.799,225.246,,,,,,15.188,13.008,,5883.603,387379.845,16.017,19.629,79.166,15.527
Kenya,-1.791,168.976,,180.924,,,,27.064,,,1946.825,71934.724,10.286,14.267,86.035,-10.009
Kiribati,0.004,0.081,,0.077,0.012,,,0.08,,,0.122,1519.144,,,86.734,50.55
Korea,-10.285,90740,9725.488,77765,54334.56,,21.214,45.954,2.617,2.425,716213.2,15585580.06,35.58,37.425,68.307,18.828
Kosovo,,,,,,,,,,,,,,,,
Kuwait,7.873,5.602,,4.021,5.45,,,2.209,0.699,,19.837,8980.674,42.617,13.637,100,0.402
Kyrgyz Republic,-0.138,6.702,,9.557,,,,4.732,5.7,,19.001,4015.535,13.922,21.746,57.886,21.056
Lao P.D.R.,-0.202,,,,,,,5.097,,,13684.303,2684921.333,,,12.151,-3.78
Latvia,-0.345,,,,,,0.986,2.445,15.167,,10.729,4388.256,13.959,21.392,51.53,13.493
Lebanon,-5.036,3825.551,,9696.962,,,,3.093,,,32291.872,10441259.73,-0.963,,69.56,14.278
Lesotho,-0.271,2.143,,2.131,3.14,,,1.847,,,6.644,3597.868,24.595,57.599,43.387,28.135
Liberia,,,,,,,,,,,,,,,,
Libya,2.192,4.635,,4.937,9.147,5.062,,4.92,,,29.465,5988.817,,8.787,123.494,2.895
Lithuania,-0.981,3.622,,3.822,,,,3.575,,,16.461,4604.343,14.825,25.01,91.2,18.838
Luxembourg,1.839,7.375,0.765,6.762,1.303,,0.228,0.417,3.302,-3.926,24.158,57947.682,32.026,22.882,66.99,11.367
Macao SAR,,,,,,,,,,,,,,,,
Madagascar,-0.202,540.646,,627.336,3881.277,,,14.329,,,4618.074,322283.304,7.167,12.813,81.468,0.743
Malawi,-0.276,,,,,,,11.148,,,618.289,55463.618,0.142,5.834,9.82,4.35
Malaysia,-5.935,79.783,7.442,68.582,90.909,,,21.769,2.445,,491.155,22561.819,40.797,46.314,74.301,5.278
Maldives,-0.035,1.82,,1.932,2.927,2.373,,0.255,,,7.867,30796.812,22.75,28.07,121.215,15.646
Mali,-0.178,,,,,,,9.462,,,1966.809,207858.385,22.516,27.879,98.795,38.936
Malta,-0.095,,,,1.891,,0.144,0.374,6.2,20.867,,,29.806,25.414,66.192,3.975
Marshall Islands,-0.027,0.069,,0.06,0.02,,,0.049,,,0.117,2377.518,,,,11.181
Mauritania,-0.032,44.56,,,,433.641,,2.425,,,383.016,157920.412,9.773,15.14,62.579,-12.203
Mauritius,-0.089,,-1.248,18.571,,,,1.15,6.561,,147.43,128157.748,18.302,30.51,83.459,20.645
Mexico,-7.665,700.686,-208.037,911.513,1621.474,0,,97.926,3.73,,9090.197,92827.375,18.008,19.603,44.3,8.548
Micronesia,-0.062,0.139,,0.133,0.098,,,0.106,,,0.217,2045.433,,,,
Moldova,-0.275,3.431,,4.128,7.94,,,4.318,12,,6.199,1435.862,21.543,35.796,3205.564,5.205
Mongolia,0.074,212.143,,287.648,,,,2.297,,,4929.87,2146314.429,25.219,23.792,33.333,
Montenegro,,,,,,,,,,,,,,,,
Morocco,-0.802,81.117,,75.067,274.285,273.5,,27.31,15.4,,414.605,15181.435,22.962,23.168,87.04,2.479
Mozambique,-0.438,8.291,,9.309,,,,16.915,,,118.297,6993.774,18.181,22.774,51.645,3.801
Myanmar,,244.869,,303.01,,,,,,,11196.984,,,,18.039,
Namibia,0.09,5.368,,5.856,3.283,3.283,,1.696,,,24.548,14474.578,21.836,20.185,34.414,-2.724
Nepal,-0.038,,,,,,,21.647,,,366.223,16917.708,22.893,23.605,28.944,
Netherlands,25.077,160.842,4.965,165.496,239.335,101.981,7.224,15.611,5.46,-3.488,484.62,31043.495,28.761,23.146,70.63,10.191
New Zealand,-3.573,38.047,1.46,37.435,32.02,33.336,1.75,3.803,6.875,-1.258,136.927,36007.837,18.668,23.156,95.402,3.015
Nicaragua,-0.841,,,,38.416,,,4.844,14.274,,84.818,17510.256,12.086,25.158,46.666,20.585
Niger,-0.133,140.02,,174.82,920.296,52.007,,9.538,,,1069.768,112158.653,3.776,11.579,75.522,-4.373
Nigeria,0.552,,,,,,,109.647,,,20585.008,187739.515,15.747,15.184,26.414,-0.309
Norway,9.939,608.823,-28.497,524.072,287.288,-601.206,2.195,4.413,4.034,2.054,2323.636,526507.125,31.086,24.927,75.537,7.76
Oman,-0.191,2.573,,2.24,1.652,0.333,,2.274,,,14.392,6329.303,12.918,18.347,105.266,13.392
Pakistan,-3.599,391.678,,545.187,2093.621,,,124.49,5.37,,5047.085,40542.096,13.52,17.919,53.184,-1.086
Palau,,,,,,,,,,,,,,,,
Panama,-0.507,2.283,0.243,2.367,6.769,6.769,,2.862,13.37,,12.176,4254.968,24.89,29.988,63.97,9.138
Papua New Guinea,-0.378,2.206,,2.245,4.636,,,4.761,,,7.455,1565.852,20.163,21.056,163.063,-18.994
Paraguay,-0.549,6176.461,,5810.253,3898.582,,,5.03,5,,16957.416,3371513.82,17.412,22.918,41.667,12.068
Peru,-3.365,,,,,,,24.073,8.6,,214.029,8890.926,16.08,21.996,71.566,15.046
Philippines,-4.351,572.815,-24.575,562.635,1577.789,,,73.53,8.675,,3346.2,45507.956,24.197,28.966,63.7,24.282
Poland,-5.744,215,-29.299,238.866,221.22,0.348,,38.639,11.246,,866.68,22429.978,19.775,23.139,92.081,12.246
Portugal,-7.162,39.657,-3.259,43.449,54.964,47.446,4.728,10.109,6.741,-1.336,147.531,14594.025,19.852,26.51,68.77,4.979
Puerto Rico,,,,,,,1.133,3.716,13.5,,8.659,2330.339,,18.566,81.361,
Qatar,-2.977,13.888,,17.303,19.749,16.193,,0.529,,,135.866,256597.374,33.761,,,38.611
Republic of Congo,-0.156,387.657,,332.686,0,,,2.665,,,807.45,302970.749,15.95,22.233,83.891,14.949
Romania,-1.907,7.239,,8.564,,,,22.679,7.85,,360.934,15915.223,14.272,21.289,12.116,11.316
Russia,-0.08,,0,,,,,147.8,10.819,,23879.101,161563.608,20.362,20.381,100,
Rwanda,-0.062,95.869,,110.086,468.232,,,5.66,,,1337.226,236279.147,5.928,18.67,40.459,13.367
Samoa,-0.009,0.236,,0.222,,,,,,,1.185,,,,56.828,
San Marino,,,,,,,,,,,1.158,,,,,
São Tomé and Príncipe,-0.014,,,,,,,0.132,14.419,,547.827,4147223.571,,,71.71,11.358
Saudi Arabia,0.305,205.68,,221.254,476.742,436.507,,19.037,,,1359.658,71422.137,18.962,18.778,89.927,4.149
Senegal,-0.27,515,20.8,481.434,2323.5,,,9.164,,,2866.705,312820.776,9.005,14.791,77.859,2.159
Serbia,,,,,,,,7.568,12.26,,,271142.249,6.013,17.853,11.923,
Seychelles,-0.066,1.382,,1.549,4.047,,,0.077,6.757,,4.78,61820.476,16.313,28.053,35.981,17.943
Sierra Leone,-0.055,,,,,,,3.928,,,1948.992,496139.613,-2.433,3.57,406.559,-23.055
Singapore,15.257,52.218,12.763,38.092,102.372,,1.849,3.796,1.425,,162.334,42764.008,53.436,38.204,74.554,10.335
Slovak Republic,-1.93,10.317,-3.359,11.822,8.052,,2.129,5.35,11.882,3.055,39.879,7454.471,27.183,35.997,49.246,5.856
Slovenia,0.023,5.3,-0.152,5.442,2.863,,0.888,1.985,6.917,0.175,24.625,12405.972,26.014,25.905,63.016,11.634
Solomon Islands,-0.021,0.42,,0.351,,,,0.38,,,3.057,8046.661,-4.19,5.45,52.733,4.402
South Africa,-2.221,,,,,,,42.91,22,,1824.067,42509.135,16.26,17.715,42.6,5.295
South Sudan,,,,,,,,,,,,,,,,
Spain,-4.268,195.267,-6.207,215.539,333.627,301.684,13.626,39.583,20.61,-1.575,754.981,19073.203,21.431,22.323,68.857,14.99
Sri Lanka,-0.531,172.365,,235.099,764.071,,,17.702,10.501,,1466.309,82832.947,20.239,23.636,44.539,0
St. Kitts and Nevis,-0.06,0.229,,0.25,0.631,,,0.044,,,1.091,24850.933,17.25,34.451,69.354,13.904
St. Lucia,-0.078,0.399,,0.423,0.592,,,0.15,,,2.276,15209.525,12.166,23.791,74.366,10.603
St. Vincent and the Grenadines,-0.081,0.236,,0.264,0.396,0.388,,0.106,,,0.983,9246.169,2.788,26.322,73.079,-2.984
Sudan,-1.098,1.096,,1.191,27.058,,,29.2,13.5,,31.901,1092.503,6.975,16.329,42.674,16.227
Suriname,-0.092,0.11,,0.136,0.089,,,0.449,9.839,,5.508,12269.521,292.189,27.139,15.057,9.83
Swaziland,-0.003,2.039,,1.855,1.082,1.082,,1.007,,,23.343,23186.698,19.289,32.877,80.877,18.519
Sweden,10.335,1147.22,-91.664,1178.595,1393.449,254.039,4.023,8.848,10.875,-2.694,2630.406,297300.801,24.124,20.217,79.358,-0.423
Switzerland,24.663,129.552,-8.683,138.993,236.79,123,3.958,7.081,5.199,,463.273,65424.742,33.126,24.52,91.985,14.779
Syria,0.412,202.737,,216.013,1100.634,832.404,,15.334,16.761,,905.429,59048.095,23.335,20.852,110.534,-0.624
Taiwan Province of China,7.05,1704.759,-657.092,2355.333,2173.902,1836.166,9.176,21.743,2.72,,7748.223,356357.859,28.721,26.582,86.184,8.621
Tajikistan,-0.045,,,,,,,5.822,,,0.063,10.83,2.131,6.929,100,3.526
Tanzania,-0.436,732.029,,733.543,,,,30.391,,,15027.326,494473.973,13.992,17.848,79.627,-10.999
Thailand,-3.021,937.81,-120.955,1016.808,1901.36,,,60.677,,,5207.871,85830.115,32.204,34.275,70.31,7.234
The Bahamas,-0.651,0.692,,0.827,1.32,,,0.288,9.779,,6.126,21234.907,14.347,27.468,72.379,0.859
The Gambia,-0.005,,,,,,,1.191,,,12.417,10424.699,3.956,6.921,141.996,
Timor-Leste,,,,,,,,,,,,,,,,
Togo,-0.117,139.941,,154.254,,,,4.349,,,928,213365.265,4.213,11.476,76.37,3.214
Tonga,-0.002,,,,,,,0.098,,,0.624,6392.346,,,42.22,
Trinidad and Tobago,-0.614,10.126,,10.549,18.566,,,1.261,15.015,,40.893,32437.687,19.42,29.888,86.849,6.1
Tunisia,-0.593,5.012,-0.538,5.846,16.036,16.036,,9.215,15.939,,28.081,3047.353,21.599,24.459,70.581,8.219
Turkey,-2.638,,,,,17.162,,59.62,6.818,,68.097,1142.18,21.275,22.307,10.11,22.555
Turkmenistan,-0.58,0.552,,0.556,1.125,,,4.336,,,5.726,1320.684,,,100,
Tuvalu,,,,,,,,,,,,,,,,
Uganda,-0.316,1186.665,,1262.159,4023.95,,,22.1,,,17018.953,770088.387,11.778,23.191,74.16,-8.657
Ukraine,-1.335,34.224,,39.413,27.898,,,49.974,9.8,,707.178,14151.059,18.421,21.659,6515161.318,-2.689
United Arab Emirates,16.189,110.458,,63.915,,,,2.58,,,545.599,211472.593,44.573,23.328,136.75,16.953
United Kingdom,-2.435,309.156,-13.819,327.449,411.845,375.525,26.526,58.314,6.95,-0.609,1245.088,21351.442,19.438,19.606,70.6,7.878
United States,-140.72,,,,,,129.572,272.822,4.942,0.841,11034.85,40447.056,20.718,22.364,161.833,11.914
Uruguay,-0.287,,,,,,,3.256,11.558,,416.704,127973.305,15.647,16.845,36.33,12.925
Uzbekistan,-0.584,364.727,,385.936,,,,23.867,,,417.769,17504.025,14.929,18.9,303.426,-6.074
Vanuatu,-0.002,6.86,,7.021,7.252,,,0.177,,,39.852,224652.956,,,95.415,
Venezuela,3.732,14.078,,12.997,,,,22.676,,,41.943,1849.633,32.02,27.673,15.468,8.712
Vietnam,-1.528,,,,,,,74.307,6.01,,942552.998,12684595.89,22.618,28.3,92.228,15.616
Yemen,0.022,289.326,,302.607,,,,16.339,,,219.772,13450.775,24.769,24.631,74.774,16.44
Zambia,-0.182,,,,,,,9.764,,,43.768,4482.592,6.83,16.415,13.688,
Zimbabwe,-0.801,,,,,,,11.786,,,,,,,,
